condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filmeajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filmeajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filmeajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_3,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
