condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filajs,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",fila,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filmamos,filmajs
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,1,660,"('lm', 'lm', 'lm')",filmamos,filmamos
10L_90NL,2,10L_90NL_2_2,0,660,"('lm', 'lm', 'lm')",filamos,filmamos
