idx,tgt,lemma,lemma_sf,tgt_sf
2,desapaɾˈeska,desapaɾesˈeɾ,s,sk
3,ɾemˈese,ɾemesˈeɾ,s,s
5,palideskˈamos,palidesˈeɾ,s,sk
9,supˈonɡa,suponˈeɾ,n,nɡ
10,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
11,ofɾˈese,ofɾesˈeɾ,s,s
16,pɾopˈonɡa,pɾoponˈeɾ,n,nɡ
19,pɾebjˈenes,pɾebenˈiɾ,n,n
21,desapaɾˈesko,desapaɾesˈeɾ,s,sk
24,umedeskˈajs,umedesˈeɾ,s,sk
29,muxˈamos,muçˈiɾ,ç,x
30,ɾemˈese,ɾemesˈeɾ,s,s
36,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
38,espˈaɾso,espaɾsˈiɾ,ɾs,ɾs
40,akɾˈeska,akɾesˈeɾ,s,sk
41,ɾemˈesen,ɾemesˈeɾ,s,s
42,pɾopˈonen,pɾoponˈeɾ,n,n
44,empekeɲeskˈajs,empekeɲesˈeɾ,s,sk
46,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
47,umedˈeskas,umedesˈeɾ,s,sk
48,meɾeskˈamos,meɾesˈeɾ,s,sk
50,pɾobjˈenen,pɾobenˈiɾ,n,n
52,ensombɾˈese,ensombɾesˈeɾ,s,s
53,meɾesˈemos,meɾesˈeɾ,s,s
56,desaɡɾadesˈemos,desaɡɾadesˈeɾ,s,s
60,aɡɾadeskˈajs,aɡɾadesˈeɾ,s,sk
62,desbanˈeskas,desbanesˈeɾ,s,sk
68,absteɾxˈajs,absteɾçˈeɾ,ɾç,ɾx
69,peɾmanˈese,peɾmanesˈeɾ,s,s
70,elˈixas,eliçˈiɾ,ç,x
72,intelˈixa,inteliçˈiɾ,ç,x
82,empekeɲeskˈamos,empekeɲesˈeɾ,s,sk
83,indˈuskas,indusˈiɾ,s,sk
84,indˈuse,indusˈiɾ,s,s
85,muçˈimos,muçˈiɾ,ç,ç
90,sˈuɾçes,suɾçˈiɾ,ɾç,ɾç
91,ensombɾˈeses,ensombɾesˈeɾ,s,s
100,pɾebenˈis,pɾebenˈiɾ,n,n
101,mˈulçe,mulçˈeɾ,lç,lç
103,suɾxˈamos,suɾçˈiɾ,ɾç,ɾx
104,eleçˈimos,eleçˈiɾ,ç,ç
105,mˈulxa,mulçˈeɾ,lç,lx
107,mantenɡˈajs,mantenˈeɾ,n,nɡ
108,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
110,dispˈonɡo,disponˈeɾ,n,nɡ
111,enɾikeskˈamos,enɾikesˈeɾ,s,sk
112,tˈenɡo,tenˈeɾ,n,nɡ
115,kontˈenɡa,kontenˈeɾ,n,nɡ
118,ɾemˈeska,ɾemesˈeɾ,s,sk
120,konbˈeɾxas,konbeɾçˈeɾ,ɾç,ɾx
123,sˈuɾxo,suɾçˈiɾ,ɾç,ɾx
124,enkˈoxa,enkoçˈeɾ,ç,x
125,padeskˈajs,padesˈeɾ,s,sk
126,exˈeɾso,exeɾsˈeɾ,ɾs,ɾs
127,akɾˈeska,akɾesˈeɾ,s,sk
128,suponɡˈamos,suponˈeɾ,n,nɡ
130,supˈonɡa,suponˈeɾ,n,nɡ
133,sˈuɾxo,suɾçˈiɾ,ɾç,ɾx
135,tjˈenes,tenˈeɾ,n,n
139,ofɾˈesko,ofɾesˈeɾ,s,sk
142,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
143,pɾoponɡˈajs,pɾoponˈeɾ,n,nɡ
144,abduskˈajs,abdusˈiɾ,s,sk
145,mantjˈenen,mantenˈeɾ,n,n
150,ʃukstaponɡˈamos,ʃukstaponˈeɾ,n,nɡ
151,enkoçˈemos,enkoçˈeɾ,ç,ç
152,indusˈimos,indusˈiɾ,s,s
156,peɾmanˈeska,peɾmanesˈeɾ,s,sk
158,suɾsˈajs,suɾsˈiɾ,ɾs,ɾs
159,mˈulxo,mulçˈeɾ,lç,lx
160,ofɾˈese,ofɾesˈeɾ,s,s
162,aɡɾadˈeska,aɡɾadesˈeɾ,s,sk
165,ofɾˈeska,ofɾesˈeɾ,s,sk
166,enkoçˈejs,enkoçˈeɾ,ç,ç
168,umedˈeska,umedesˈeɾ,s,sk
170,padˈesko,padesˈeɾ,s,sk
172,aɡɾadˈeska,aɡɾadesˈeɾ,s,sk
174,tˈenɡo,tenˈeɾ,n,nɡ
175,desabastˈesko,desabastesˈeɾ,s,sk
178,ofɾˈeska,ofɾesˈeɾ,s,sk
183,ˈases,asˈeɾ,s,s
185,abdˈusko,abdusˈiɾ,s,sk
186,desabastesˈemos,desabastesˈeɾ,s,s
187,mˈulçes,mulçˈeɾ,lç,lç
191,tˈenɡan,tenˈeɾ,n,nɡ
192,ɾemˈeskas,ɾemesˈeɾ,s,sk
193,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
201,enɾikˈeska,enɾikesˈeɾ,s,sk
203,padˈesen,padesˈeɾ,s,s
207,supˈone,suponˈeɾ,n,n
210,mulxˈamos,mulçˈeɾ,lç,lx
219,supˈone,suponˈeɾ,n,n
220,espˈaɾsan,espaɾsˈiɾ,ɾs,ɾs
224,padˈeska,padesˈeɾ,s,sk
227,inteɾpˈonɡo,inteɾponˈeɾ,n,nɡ
230,peɾmanˈese,peɾmanesˈeɾ,s,s
233,meɾˈese,meɾesˈeɾ,s,s
234,akɾˈesen,akɾesˈeɾ,s,s
236,desapaɾˈeses,desapaɾesˈeɾ,s,s
240,peɾmanˈesko,peɾmanesˈeɾ,s,sk
245,peɾmanesˈejs,peɾmanesˈeɾ,s,s
248,empekeɲesˈejs,empekeɲesˈeɾ,s,s
249,ʃukstapˈonɡas,ʃukstaponˈeɾ,n,nɡ
255,ofɾesˈejs,ofɾesˈeɾ,s,s
263,enkoxˈajs,enkoçˈeɾ,ç,x
265,muxˈajs,muçˈiɾ,ç,x
269,inteɾpˈonɡan,inteɾponˈeɾ,n,nɡ
273,kontjˈenen,kontenˈeɾ,n,n
275,kondˈiɡa,kondesˈiɾ,s,ɡ
277,peɾmanˈese,peɾmanesˈeɾ,s,s
282,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
287,exˈeɾses,exeɾsˈeɾ,ɾs,ɾs
293,supˈonɡas,suponˈeɾ,n,nɡ
294,enkoxˈamos,enkoçˈeɾ,ç,x
299,desapaɾˈesko,desapaɾesˈeɾ,s,sk
303,pɾopˈonɡo,pɾoponˈeɾ,n,nɡ
305,ofɾˈeska,ofɾesˈeɾ,s,sk
307,enɾikˈeskas,enɾikesˈeɾ,s,sk
314,padesˈemos,padesˈeɾ,s,s
318,pɾebjˈenes,pɾebenˈiɾ,n,n
319,kondˈiɡa,kondesˈiɾ,s,ɡ
321,desabastˈeska,desabastesˈeɾ,s,sk
322,desabastesˈejs,desabastesˈeɾ,s,s
323,dispˈonen,disponˈeɾ,n,n
331,palidˈeskan,palidesˈeɾ,s,sk
335,desbanˈesko,desbanesˈeɾ,s,sk
336,pɾebˈenɡa,pɾebenˈiɾ,n,nɡ
341,tjˈenes,tenˈeɾ,n,n
344,padˈesen,padesˈeɾ,s,s
346,sˈuɾxo,suɾçˈiɾ,ɾç,ɾx
347,kondˈisen,kondesˈiɾ,s,s
349,neɡlixˈamos,neɡliçˈiɾ,ç,x
351,deskonosˈejs,deskonosˈeɾ,s,s
356,mantenɡˈajs,mantenˈeɾ,n,nɡ
358,desapaɾesˈemos,desapaɾesˈeɾ,s,s
359,padesˈemos,padesˈeɾ,s,s
360,aɡɾadˈese,aɡɾadesˈeɾ,s,s
370,disponɡˈajs,disponˈeɾ,n,nɡ
373,desaɡɾadesˈemos,desaɡɾadesˈeɾ,s,s
375,kondˈisen,kondesˈiɾ,s,s
377,akɾeskˈamos,akɾesˈeɾ,s,sk
381,palideskˈamos,palidesˈeɾ,s,sk
383,pɾobˈenɡas,pɾobenˈiɾ,n,nɡ
384,desbanˈeses,desbanesˈeɾ,s,s
385,pɾebˈenɡa,pɾebenˈiɾ,n,nɡ
386,meɾˈese,meɾesˈeɾ,s,s
389,konbˈeɾxas,konbeɾçˈeɾ,ɾç,ɾx
391,ensombɾˈeska,ensombɾesˈeɾ,s,sk
393,ensombɾˈese,ensombɾesˈeɾ,s,s
395,desbaneskˈajs,desbanesˈeɾ,s,sk
397,enkˈoxa,enkoçˈeɾ,ç,x
399,indˈuse,indusˈiɾ,s,s
400,desbanˈesen,desbanesˈeɾ,s,s
406,pɾebjˈenes,pɾebenˈiɾ,n,n
408,enkˈoxan,enkoçˈeɾ,ç,x
410,suponɡˈamos,suponˈeɾ,n,nɡ
411,ʃukstapˈonɡo,ʃukstaponˈeɾ,n,nɡ
414,deskonoskˈajs,deskonosˈeɾ,s,sk
417,intelixˈamos,inteliçˈiɾ,ç,x
420,ˈase,asˈeɾ,s,s
422,aɡˈamos,asˈeɾ,s,ɡ
423,pɾebenɡˈajs,pɾebenˈiɾ,n,nɡ
425,aɡɾadˈeska,aɡɾadesˈeɾ,s,sk
427,abstˈeɾçe,absteɾçˈeɾ,ɾç,ɾç
430,desbanˈeses,desbanesˈeɾ,s,s
431,akɾesˈemos,akɾesˈeɾ,s,s
434,aɡɾadˈeskan,aɡɾadesˈeɾ,s,sk
437,enɾikˈeses,enɾikesˈeɾ,s,s
438,desaɡɾadeskˈamos,desaɡɾadesˈeɾ,s,sk
439,enkˈoxa,enkoçˈeɾ,ç,x
448,desaɡɾadˈesen,desaɡɾadesˈeɾ,s,s
449,abdˈusko,abdusˈiɾ,s,sk
450,konbˈeɾxan,konbeɾçˈeɾ,ɾç,ɾx
451,asˈemos,asˈeɾ,s,s
452,ɾemˈeses,ɾemesˈeɾ,s,s
456,desaɡɾadesˈemos,desaɡɾadesˈeɾ,s,s
463,espaɾsˈajs,espaɾsˈiɾ,ɾs,ɾs
466,pɾoponˈemos,pɾoponˈeɾ,n,n
467,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
468,aɡɾadˈeska,aɡɾadesˈeɾ,s,sk
470,exˈeɾsas,exeɾsˈeɾ,ɾs,ɾs
472,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
473,pɾebˈenɡan,pɾebenˈiɾ,n,nɡ
480,umedˈeses,umedesˈeɾ,s,s
485,mantjˈenen,mantenˈeɾ,n,n
486,meɾˈeses,meɾesˈeɾ,s,s
488,aɡɾadeskˈamos,aɡɾadesˈeɾ,s,sk
492,umedeskˈamos,umedesˈeɾ,s,sk
496,peɾmanesˈejs,peɾmanesˈeɾ,s,s
497,sˈuɾxa,suɾçˈiɾ,ɾç,ɾx
504,kontˈenɡas,kontenˈeɾ,n,nɡ
505,indˈuskas,indusˈiɾ,s,sk
506,espˈaɾse,espaɾsˈiɾ,ɾs,ɾs
513,empekeɲˈeska,empekeɲesˈeɾ,s,sk
517,inteɾpˈonen,inteɾponˈeɾ,n,n
520,konbˈeɾçe,konbeɾçˈeɾ,ɾç,ɾç
521,ɾemeskˈajs,ɾemesˈeɾ,s,sk
526,ʃukstapˈonɡo,ʃukstaponˈeɾ,n,nɡ
527,palidˈesko,palidesˈeɾ,s,sk
528,kontenɡˈajs,kontenˈeɾ,n,nɡ
530,indˈuska,indusˈiɾ,s,sk
535,supˈone,suponˈeɾ,n,n
536,ofɾesˈemos,ofɾesˈeɾ,s,s
540,kontjˈenes,kontenˈeɾ,n,n
545,pɾobˈenɡas,pɾobenˈiɾ,n,nɡ
546,edˈusen,edusˈiɾ,s,s
547,padˈeskan,padesˈeɾ,s,sk
548,peɾmanˈeska,peɾmanesˈeɾ,s,sk
549,aɡɾadˈese,aɡɾadesˈeɾ,s,s
551,neɡlixˈamos,neɡliçˈiɾ,ç,x
552,supˈonɡa,suponˈeɾ,n,nɡ
566,konbˈeɾçen,konbeɾçˈeɾ,ɾç,ɾç
571,aɡɾadesˈejs,aɡɾadesˈeɾ,s,s
572,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
573,inteɾpˈonɡan,inteɾponˈeɾ,n,nɡ
577,tenˈemos,tenˈeɾ,n,n
586,enkoçˈejs,enkoçˈeɾ,ç,ç
588,enkˈoxan,enkoçˈeɾ,ç,x
591,desabastˈeskas,desabastesˈeɾ,s,sk
595,pɾoponˈemos,pɾoponˈeɾ,n,n
597,edusˈis,edusˈiɾ,s,s
