condition,run,model,triples_seen_in_training,frequency
10L_90NL,2,10L_90NL_2_4,"('n', 'n', 'n')",1
10L_90NL,2,10L_90NL_2_4,"('s', 's', 's')",2046
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
10L_90NL,2,10L_90NL_2_4,"('d', 'd', 'd')",458
