condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulejs,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpamos,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulemos,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpajs
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpamos
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpamos
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulpemos,diskulpamos
50L_50NL,3,50L_50NL_3_3,0,660,"('lp', 'lp', 'lp')",diskulemos,diskulpamos
