condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,3,90L_10NL_3_2,1,253,"('n', 'n', 'n')",tɾasponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,1,253,"('n', 'n', 'n')",tɾasponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,1,253,"('n', 'n', 'n')",tɾasponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,253,"('n', 'n', 'n')",tɾasponis,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,253,"('n', 'n', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,1,715,"('n', 'nɡ', 'n')",tɾasponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,253,"('n', 'n', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,1,715,"('n', 'nɡ', 'n')",tɾasponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,715,"('n', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
90L_10NL,3,90L_10NL_3_2,0,961,"('nɡ', 'nɡ', 'n')",tɾaponejs,tɾasponejs
