condition,run,model,triples_seen_in_training,frequency
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653
