condition,run,model,triples_seen_in_training,frequency
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('ɡ', 'ɡ', 's')",110
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 's', 's')",242
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
90L_10NL,1,90L_10NL_1_2,"('s', 'ɡ', 's')",140
