condition,run,model,triples_seen_in_training,frequency
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('nɡ', 'n', 'nɡ')",43
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268
