condition,run,model,triples_seen_in_training,frequency
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'nɡ')",5
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'nɡ')",5
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'nɡ')",5
90L_10NL,3,90L_10NL_3_3,"('n', 'n', 'nɡ')",16
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'nɡ')",5
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('nɡ', 'n', 'n')",14
90L_10NL,3,90L_10NL_3_3,"('n', 'n', 'n')",16
90L_10NL,3,90L_10NL_3_3,"('n', 'n', 'n')",16
90L_10NL,3,90L_10NL_3_3,"('n', 'n', 'n')",16
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232
