condition,run,model,triples_seen_in_training,frequency
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'n', 'n')",122
90L_10NL,3,90L_10NL_3_2,"('n', 'n', 'n')",122
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'n', 'n')",122
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('n', 'nɡ', 'n')",234
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('nɡ', 'nɡ', 'n')",474
90L_10NL,3,90L_10NL_3_2,"('n', 'n', 'n')",122
90L_10NL,3,90L_10NL_3_2,"('n', 'n', 'n')",122
