condition,run,model,triples_seen_in_training,test_frequency,training_frequency
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 's', 's')",202,1068
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 's')",140,397
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 's')",105,308
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 's', 'ɡ')",70,206
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('s', 'ɡ', 'ɡ')",210,582
90L_10NL,1,90L_10NL_1_4,"('ɡ', 'ɡ', 'ɡ')",105,283
