condition,run,model,triples_seen_in_training,test_frequency,training_frequency
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 's', 's')",373,1034
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('s', 'ɡ', 's')",130,354
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
90L_10NL,2,90L_10NL_2_1,"('ɾs', 'ɾs', 'ɾs')",653,634
