condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesejs,ofɾesejs
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,3080,"('s', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,2310,"('sk', 'sk', 's')",ofɾesemos,ofɾesemos
90L_10NL,2,90L_10NL_2_1,1,1470,"('s', 's', 's')",ofɾesen,ofɾesen
