condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksejs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksejs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksede,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksede,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedejs,aksedajs
50L_50NL,2,50L_50NL_2_3,1,1320,"('d', 'd', 'd')",aksedajs,aksedajs
50L_50NL,2,50L_50NL_2_3,0,1320,"('d', 'd', 'd')",aksedamos,aksedajs
